2409.708496	1544
2410.685303	1546
2411.661621	1563
2412.637939	1552
2413.614258	1543
2414.590332	1514
2415.566162	1545
2416.541992	1555
2417.517822	1530
2418.493164	1534
2419.46875	1575
2420.443848	1561
2421.419189	1580
2422.394043	1523
2423.368896	1539
2424.34375	1545
2425.318359	1527
2426.292969	1537
2427.267334	1574
2428.241455	1553
2429.215576	1576
2430.189453	1544
2431.16333	1524
2432.136963	1541
2433.110596	1557
2434.083984	1539
2435.057373	1543
2436.030518	1563
2437.003662	1578
2437.976562	1545
2438.949219	1560
2439.921875	1528
2440.894531	1522
2441.866943	1533
2442.839111	1579
2443.811279	1532
2444.783203	1533
2445.755127	1493
2446.726807	1541
2447.698486	1536
2448.669922	1552
2449.641113	1550
2450.612305	1566
2451.583496	1524
2452.554443	1539
2453.525146	1549
2454.49585	1585
2455.466553	1519
2456.437012	1571
2457.407227	1567
2458.377441	1530
2459.347412	1533
2460.317383	1528
2461.287109	1560
2462.256592	1548
2463.226074	1569
2464.195557	1543
2465.164795	1549
2466.133789	1559
2467.102783	1590
2468.071777	1524
2469.040527	1526
2470.009033	1562
2470.977539	1533
2471.945801	1551
2472.914062	1567
2473.88208	1568
2474.850098	1557
2475.817871	1540
2476.7854	1573
2477.75293	1563
2478.720459	1562
2479.687744	1548
2480.654785	1533
2481.621826	1548
2482.588867	1560
2483.555664	1562
2484.522217	1549
2485.48877	1552
2486.455078	1524
2487.421387	1555
2488.387451	1570
2489.353516	1533
2490.319336	1583
2491.284912	1546
2492.250488	1549
2493.216064	1576
2494.181396	1569
2495.146484	1565
2496.111572	1538
2497.07666	1507
2498.041504	1567
2499.006104	1572
2499.970703	1516
2500.935059	1540
2501.899414	1585
2502.863525	1526
2503.827637	1515
2504.791504	1532
2505.755127	1525
2506.71875	1527
2507.682373	1533
2508.645752	1558
2509.608887	1544
2510.572021	1573
2511.535156	1541
2512.498047	1530
2513.460693	1539
2514.42334	1535
2515.385742	1528
2516.348145	1545
2517.310303	1547
2518.272461	1545
2519.234375	1512
2520.196289	1558
2521.157959	1572
2522.119629	1563
2523.081055	1551
2524.042236	1559
2525.003418	1550
2525.9646	1544
2526.925537	1517
2527.88623	1511
2528.846924	1519
2529.807373	1540
2530.767822	1539
2531.728271	1556
2532.688232	1561
2533.648437	1519
2534.608154	1539
2535.568115	1519
2536.527588	1513
2537.487061	1516
2538.446533	1521
2539.405762	1545
2540.36499	1536
2541.323975	1542
2542.282715	1542
2543.241455	1515
2544.200195	1546
2545.158447	1520
2546.116943	1530
2547.075195	1532
2548.033203	1551
2548.991211	1543
2549.948975	1519
2550.906738	1571
2551.864258	1556
2552.821777	1502
2553.779053	1526
2554.736328	1553
2555.693359	1511
2556.650391	1535
2557.607178	1543
2558.563721	1559
2559.520264	1555
2560.476807	1553
2561.433105	1530
2562.38916	1539
2563.345215	1553
2564.30127	1532
2565.256836	1555
2566.212646	1558
2567.168213	1542
2568.123535	1534
2569.078857	1540
2570.033936	1564
2570.989014	1543
2571.943848	1540
2572.898682	1531
2573.853271	1524
2574.807617	1554
2575.762207	1520
2576.716309	1522
2577.67041	1508
2578.624512	1540
2579.578369	1526
2580.531982	1526
2581.485596	1540
2582.439209	1513
2583.392578	1543
2584.345703	1512
2585.298828	1530
2586.251709	1530
2587.20459	1519
2588.157227	1539
2589.109863	1554
2590.0625	1505
2591.014648	1552
2591.967041	1524
2592.918945	1535
2593.87085	1546
2594.822754	1530
2595.774414	1520
2596.726074	1572
2597.67749	1516
2598.628906	1548
2599.580078	1500
2600.531006	1541
2601.481934	1575
2602.432861	1523
2603.383545	1515
2604.333984	1519
2605.284424	1527
2606.234619	1543
2607.184814	1519
2608.13501	1524
2609.084961	1538
2610.034668	1525
2610.984375	1497
2611.933838	1535
2612.883301	1542
2613.83252	1543
2614.781738	1539
2615.730713	1549
2616.679687	1519
2617.628418	1506
2618.577148	1513
2619.525635	1540
2620.473877	1540
2621.422119	1530
2622.370361	1559
2623.318359	1525
2624.266357	1510
2625.214111	1549
2626.161621	1559
2627.109131	1552
2628.056641	1531
2629.003906	1513
2629.950928	1542
2630.897949	1554
2631.844727	1533
2632.791504	1568
2633.738281	1534
2634.68457	1532
2635.631104	1539
2636.577393	1532
2637.523437	1535
2638.469482	1516
2639.415283	1503
2640.361084	1521
2641.306641	1540
2642.252197	1547
2643.19751	1553
2644.142578	1506
2645.087891	1553
2646.032715	1526
2646.977539	1511
2647.922363	1545
2648.866943	1545
2649.811523	1542
2650.755859	1567
2651.699951	1584
2652.644043	1530
2653.588135	1553
2654.531982	1568
2655.475586	1521
2656.419189	1554
2657.362793	1556
2658.306152	1544
2659.249268	1546
2660.192383	1537
2661.135498	1534
2662.078125	1591
2663.020996	1600
2663.963623	1526
2664.906006	1536
2665.848389	1549
2666.790527	1513
2667.732666	1544
2668.674561	1548
2669.616455	1541
2670.558105	1538
2671.499756	1595
2672.441162	1557
2673.382568	1547
2674.32373	1544
2675.264893	1595
2676.205811	1537
2677.146729	1570
2678.087402	1535
2679.028076	1559
2679.968506	1552
2680.908691	1567
2681.848877	1546
2682.789062	1569
2683.729004	1557
2684.668945	1550
2685.608643	1570
2686.548096	1543
2687.487549	1553
2688.427002	1578
2689.366211	1584
2690.305176	1563
2691.244141	1586
2692.183105	1565
2693.121826	1587
2694.060303	1572
2694.998779	1588
2695.937256	1572
2696.875488	1564
2697.813477	1540
2698.751465	1578
2699.689209	1627
2700.626953	1586
2701.564697	1573
2702.501953	1636
2703.439453	1587
2704.376709	1577
2705.313721	1628
2706.250732	1603
2707.1875	1590
2708.124268	1563
2709.060791	1601
2709.997314	1578
2710.933594	1575
2711.869873	1629
2712.805908	1635
2713.741943	1643
2714.677734	1661
2715.613525	1637
2716.549072	1618
2717.484619	1633
2718.419922	1606
2719.355225	1611
2720.290283	1632
2721.225342	1651
2722.160156	1639
2723.094971	1620
2724.029541	1646
2724.963867	1616
2725.898437	1651
2726.83252	1647
2727.766602	1689
2728.700684	1639
2729.634521	1656
2730.568359	1657
2731.501953	1675
2732.435303	1648
2733.368896	1675
2734.302002	1690
2735.235107	1641
2736.168213	1659
2737.101074	1658
2738.033691	1674
2738.966309	1655
2739.898926	1655
2740.831299	1651
2741.763672	1638
2742.695801	1689
2743.627686	1672
2744.55957	1617
2745.491455	1658
2746.423096	1651
2747.354492	1693
2748.285889	1664
2749.217285	1651
2750.148437	1659
2751.079346	1625
2752.010254	1647
2752.940918	1643
2753.871582	1678
2754.802246	1655
2755.732666	1671
2756.662842	1621
2757.593018	1613
2758.523193	1635
2759.453125	1630
2760.382812	1637
2761.3125	1597
2762.241943	1618
2763.171387	1641
2764.10083	1632
2765.030029	1615
2765.958984	1610
2766.887939	1648
2767.81665	1558
2768.745361	1597
2769.674072	1574
2770.602295	1572
2771.530762	1597
2772.458984	1579
2773.386963	1597
2774.314941	1595
2775.242676	1592
2776.17041	1676
2777.098145	1573
2778.025391	1592
2778.952881	1599
2779.880127	1583
2780.807129	1561
2781.734131	1556
2782.660889	1580
2783.587646	1569
2784.51416	1571
2785.440674	1575
2786.367187	1591
2787.293213	1553
2788.219482	1533
2789.145508	1585
2790.071289	1529
2790.99707	1574
2791.922607	1505
2792.848145	1539
2793.773437	1575
2794.69873	1501
2795.624023	1538
2796.548828	1564
2797.473877	1565
2798.398682	1546
2799.323242	1552
2800.247803	1678
2801.172119	1551
2802.096436	1515
2803.020508	1516
2803.94458	1559
2804.868408	1522
2805.792236	1511
2806.716064	1566
2807.639404	1555
2808.562988	1485
2809.486328	1560
2810.409424	1535
2811.33252	1527
2812.255371	1523
2813.178223	1510
2814.10083	1530
2815.023437	1536
2815.946045	1539
2816.868164	1496
2817.790527	1518
2818.712646	1517
2819.634521	1531
2820.556396	1522
2821.478027	1522
2822.399658	1537
2823.321045	1507
2824.242432	1524
2825.163818	1519
2826.084961	1510
2827.005859	1545
2827.926758	1513
2828.847412	1543
2829.768066	1523
2830.688477	1507
2831.608887	1523
2832.529297	1540
2833.449463	1519
2834.369385	1524
2835.289307	1530
2836.208984	1539
2837.128662	1525
2838.04834	1506
2838.967773	1515
2839.886963	1513
2840.806152	1526
2841.725098	1550
2842.644043	1524
2843.562988	1507
2844.481689	1521
2845.400146	1494
2846.318604	1502
2847.237061	1501
2848.155273	1493
2849.073242	1520
2849.991211	1519
2850.90918	1520
2851.82666	1539
2852.744385	1531
2853.661865	1548
2854.579102	1513
2855.496338	1521
2856.413574	1493
2857.330566	1518
2858.247559	1480
2859.164307	1533
2860.080811	1490
2860.997314	1511
2861.913818	1525
2862.830078	1480
2863.746094	1546
2864.662109	1503
2865.578125	1476
2866.493896	1555
2867.409668	1531
2868.325195	1529
2869.240479	1507
2870.155762	1539
2871.071045	1543
2871.986084	1524
2872.901123	1531
2873.815918	1510
2874.730713	1550
2875.645264	1530
2876.55957	1522
2877.474121	1527
2878.388184	1528
2879.302246	1507
2880.216309	1506
2881.130127	1511
2882.043945	1517
2882.95752	1548
2883.871094	1508
2884.784424	1516
2885.697754	1529
2886.61084	1517
2887.523926	1496
2888.436768	1527
2889.349609	1513
2890.262207	1521
2891.174805	1516
2892.087402	1501
2892.999512	1578
2893.911865	1512
2894.82373	1521
2895.73584	1498
2896.647705	1524
2897.559326	1513
2898.470947	1516
2899.382324	1551
2900.293701	1514
2901.205078	1523
2902.116211	1503
2903.0271	1524
2903.937988	1531
2904.848633	1511
2905.759277	1517
2906.669922	1532
2907.580322	1531
2908.490479	1535
2909.400635	1505
2910.310791	1512
2911.220703	1496
2912.130371	1516
2913.040039	1547
2913.949707	1537
2914.859131	1498
2915.768555	1551
2916.677734	1492
2917.58667	1517
2918.49585	1509
2919.404541	1531
2920.313232	1517
2921.221924	1506
2922.130371	1503
2923.038818	1542
2923.947021	1540
2924.855225	1524
2925.763184	1508
2926.671143	1532
2927.578857	1540
2928.486572	1516
2929.394043	1547
2930.301514	1515
2931.20874	1511
2932.115967	1528
2933.022949	1534
2933.929932	1536
2934.83667	1505
2935.743408	1503
2936.650146	1517
2937.556641	1516
2938.462891	1491
2939.369141	1507
2940.275146	1512
2941.181152	1488
2942.087158	1533
2942.99292	1514
2943.898437	1514
2944.803955	1512
2945.709473	1527
2946.614746	1538
2947.519775	1514
2948.424805	1505
2949.329834	1548
2950.234619	1499
2951.139404	1510
2952.043945	1503
2952.948486	1503
2953.852783	1515
2954.756836	1558
2955.661133	1477
2956.564941	1520
2957.468994	1478
2958.372559	1506
2959.276367	1518
2960.179687	1516
2961.083252	1543
2961.986328	1504
2962.889648	1520
2963.792725	1525
2964.695557	1507
2965.598389	1517
2966.500977	1522
2967.403564	1522
2968.306152	1483
2969.208496	1496
2970.110596	1522
2971.012695	1506
2971.914795	1529
2972.81665	1519
2973.718262	1497
2974.619873	1497
2975.521484	1494
2976.422852	1539
2977.323975	1494
2978.225342	1508
2979.126221	1510
2980.0271	1513
2980.927979	1495
2981.828613	1507
2982.729248	1501
2983.629639	1501
2984.530029	1500
2985.430176	1508
2986.330322	1522
2987.230225	1529
2988.130127	1528
2989.029785	1503
2989.929443	1508
2990.829102	1521
2991.728516	1528
2992.627686	1524
2993.526855	1489
2994.425781	1502
2995.324707	1484
2996.223633	1514
2997.122314	1513
2998.020996	1502
2998.919434	1510
2999.817627	1479
3000.71582	1528
3001.614014	1526
3002.511963	1505
3003.409912	1510
3004.307617	1501
3005.205322	1524
3006.102783	1487
3007.000244	1507
3007.897461	1551
3008.794678	1532
3009.69165	1495
3010.588623	1509
3011.485352	1503
3012.38208	1506
3013.278564	1508
3014.175049	1517
3015.071533	1521
3015.967773	1511
3016.86377	1502
3017.759766	1529
3018.655762	1463
3019.551514	1487
3020.447266	1495
3021.342773	1512
3022.238037	1509
3023.133301	1487
3024.028564	1515
3024.923584	1513
3025.818604	1498
3026.713379	1495
3027.608154	1508
3028.502686	1522
3029.397217	1502
3030.291504	1511
3031.185791	1500
3032.080078	1532
3032.974121	1517
3033.86792	1531
3034.761719	1486
3035.655273	1501
3036.548828	1478
3037.442383	1508
3038.335693	1501
3039.229004	1516
3040.12207	1504
3041.014893	1535
3041.907715	1539
3042.800537	1494
3043.693115	1495
3044.585693	1506
3045.478027	1500
3046.370361	1510
3047.262451	1554
3048.154541	1494
3049.046387	1494
3049.938232	1512
3050.830078	1502
3051.72168	1501
3052.613037	1503
3053.504395	1477
3054.395752	1499
3055.286865	1564
3056.177734	1530
3057.068604	1523
3057.959473	1504
3058.850098	1503
3059.740723	1486
3060.631104	1526
3061.52124	1521
3062.411621	1492
3063.301514	1534
3064.19165	1495
3065.081543	1486
3065.971191	1506
3066.86084	1530
3067.750244	1525
3068.639648	1492
3069.529053	1502
3070.418213	1512
3071.307129	1485
3072.196045	1499
3073.084961	1495
3073.973633	1513
3074.862061	1500
3075.750488	1526
3076.638916	1501
3077.5271	1462
3078.415283	1501
3079.303223	1506
3080.191162	1491
3081.078857	1494
3081.966553	1520
3082.854248	1490
3083.741699	1490
3084.628906	1495
3085.516113	1487
3086.403076	1503
3087.290039	1508
3088.177002	1482
3089.063721	1470
3089.950439	1499
3090.836914	1512
3091.723145	1496
3092.609619	1505
3093.495605	1521
3094.381836	1525
3095.267578	1521
3096.153564	1506
3097.039307	1506
3097.924805	1529
3098.810303	1503
3099.695557	1509
3100.580811	1505
3101.466064	1477
3102.351074	1508
3103.23584	1485
3104.120605	1506
3105.005371	1468
3105.889893	1488
3106.774414	1516
3107.658691	1475
3108.542969	1529
3109.427002	1502
3110.311035	1494
3111.194824	1514
3112.078613	1525
3112.962158	1549
3113.845703	1515
3114.729248	1512
3115.612549	1526
3116.495605	1488
3117.378662	1480
3118.261719	1511
3119.144531	1493
3120.027344	1511
3120.909912	1517
3121.79248	1490
3122.674805	1503
3123.557129	1515
3124.439209	1485
3125.321289	1484
3126.203125	1496
3127.084961	1491
3127.966797	1500
3128.848389	1510
3129.729736	1511
3130.611084	1519
3131.492432	1462
3132.373535	1481
3133.254395	1514
3134.135498	1511
3135.016113	1489
3135.896973	1486
3136.777344	1461
3137.657959	1495
3138.53833	1500
3139.418457	1513
3140.298584	1498
3141.178467	1501
3142.05835	1496
3142.938232	1531
3143.817871	1497
3144.69751	1493
3145.576904	1489
3146.456055	1490
3147.335449	1476
3148.214355	1465
3149.093506	1497
3149.972168	1475
3150.851074	1463
3151.729736	1507
3152.608154	1485
3153.486572	1487
3154.364746	1485
3155.24292	1496
3156.121094	1525
3156.999023	1507
3157.876953	1474
3158.754639	1489
3159.632324	1475
3160.509766	1470
3161.387207	1495
3162.264404	1480
3163.141602	1515
3164.018555	1476
3164.895508	1498
